run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario1-36-20250707-22:31:31-965998,0,3534582.0,514121.0181818182,0.5141210181818182
Scenario1-36-20250707-22:31:31-965998,1,3535056.0,514189.9636363636,0.5141899636363636
Scenario1-36-20250707-22:31:31-965998,2,3532628.0,513836.8,0.5138368
Scenario1-36-20250707-22:31:31-965998,3,3543384.0,515401.3090909091,0.5154013090909091
Scenario1-36-20250707-22:31:31-965998,4,3559780.0,517786.1818181818,0.5177861818181818
Scenario1-36-20250707-22:31:31-965998,5,3546752.0,515891.2,0.5158912
Scenario1-36-20250707-22:31:31-965998,6,3529510.0,513383.2727272727,0.5133832727272727
Scenario1-36-20250707-22:31:31-965998,7,3561639.0,518056.58181818185,0.5180565818181818
Scenario1-36-20250707-22:31:31-965998,8,3542358.0,515252.07272727275,0.5152520727272728
Scenario1-36-20250707-22:31:31-965998,9,3539560.0,514845.0909090909,0.5148450909090909
Scenario1-37-20250707-22:31:31-966003,0,3581557.0,520953.7454545455,0.5209537454545455
Scenario1-37-20250707-22:31:31-966003,1,3544879.0,515618.7636363636,0.5156187636363636
Scenario1-37-20250707-22:31:31-966003,2,3547202.0,515956.65454545454,0.5159566545454546
Scenario1-37-20250707-22:31:31-966003,3,3537468.0,514540.8,0.5145408
Scenario1-37-20250707-22:31:31-966003,4,3557470.0,517450.1818181818,0.5174501818181818
Scenario1-37-20250707-22:31:31-966003,5,3560587.0,517903.56363636366,0.5179035636363637
Scenario1-37-20250707-22:31:31-966003,6,3545347.0,515686.83636363636,0.5156868363636363
Scenario1-37-20250707-22:31:31-966003,7,3547912.0,516059.92727272725,0.5160599272727272
Scenario1-37-20250707-22:31:31-966003,8,3586056.0,521608.14545454545,0.5216081454545455
Scenario1-37-20250707-22:31:31-966003,9,3561087.0,517976.2909090909,0.5179762909090909
Scenario1-38-20250707-22:31:31-966008,0,3544963.0,515630.9818181818,0.5156309818181818
Scenario1-38-20250707-22:31:31-966008,1,3560778.0,517931.34545454546,0.5179313454545454
Scenario1-38-20250707-22:31:31-966008,2,3562603.0,518196.8,0.5181968
Scenario1-38-20250707-22:31:31-966008,3,3557660.0,517477.8181818182,0.5174778181818181
Scenario1-38-20250707-22:31:31-966008,4,3578059.0,520444.94545454544,0.5204449454545454
Scenario1-38-20250707-22:31:31-966008,5,3553982.0,516942.83636363636,0.5169428363636364
Scenario1-38-20250707-22:31:31-966008,6,3536697.0,514428.65454545454,0.5144286545454545
Scenario1-38-20250707-22:31:31-966008,7,3539602.0,514851.2,0.5148512000000001
Scenario1-38-20250707-22:31:31-966008,8,3569188.0,519154.61818181816,0.5191546181818182
Scenario1-38-20250707-22:31:31-966008,9,3598502.0,523418.4727272727,0.5234184727272727
Scenario1-39-20250707-22:31:31-966009,0,3548888.0,516201.89090909093,0.516201890909091
Scenario1-39-20250707-22:31:31-966009,1,3578128.0,520454.9818181818,0.5204549818181818
